Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no,IsTest,Main prod class tested,Production classes tested
akarnokd-misc,hu.akarnokd.reactive.comparison.rx1,SubscribePerf,justRxSingle,3,1,1,70,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.rx1,SubscribePerf,neverRxCompletable,3,1,1,75,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.rx1,SubscribePerf,emptyRxCompletable,3,1,1,80,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.rx1,SubscribePerf,justRxCompletable,3,1,1,86,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.rx1,MemoryPerf,MemoryPerf,2,1,0,10,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.rx1,MemoryPerf,memoryUse,3,1,0,12,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.rx1,MemoryPerf,checkMemory,20,2,3,38,0,hu.akarnokd.reactive.comparison.rx1.MemoryPerf,hu.akarnokd.reactive.comparison.rx1.MemoryPerf
akarnokd-misc,hu.akarnokd.reactive.comparison.rx1,MemoryPerf,main,26,1,1,68,0,hu.akarnokd.reactive.comparison.rx1.MemoryPerf,hu.akarnokd.reactive.comparison.rx1.MemoryPerf
akarnokd-misc,hu.akarnokd.reactive.comparison.rx1,AsyncPerf,setup,7,1,0,31,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.rx1,AsyncPerf,teardown,4,1,0,43,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.rx1,AsyncPerf,run,5,1,2,49,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.rx1,AsyncPerf,asyncRxObservable,3,1,1,55,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.rx1,AsyncPerf,pipelineRxObservable,3,1,1,60,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.rx1,SubjectPerf,run,9,2,2,21,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.rx1,SubjectPerf,rangeRxAsyncSubject,3,1,1,31,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.rx1,SubjectPerf,rangeRxPublishSubject,3,1,1,36,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.rx1,SubjectPerf,rangeRxBehaviorSubject,3,1,1,41,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.rx1,SubjectPerf,rangeRxReplaySubject,3,1,1,46,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.rx1,SubjectPerf,rangeRxUnicastSubject,3,1,1,51,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.rx1,StreamingPerf,setup,24,1,0,47,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.rx1,StreamingPerf,rangeRxObservable,3,1,1,93,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.rx1,StreamingPerf,arrayRxObservable,3,1,1,98,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.rx1,StreamingPerf,iterableRxObservable,3,1,1,103,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.rx1,StreamingPerf,concatMapJustRxObservable,3,1,1,108,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.rx1,StreamingPerf,concatMapRangeRxObservable,3,1,1,113,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.rx1,StreamingPerf,concatMapXRangeRxObservable,3,1,1,118,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.rx1,StreamingPerf,flatMapJustRxObservable,3,1,1,123,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.rx1,StreamingPerf,flatMapRangeRxObservable,3,1,1,128,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.rx1,StreamingPerf,flatMapXRangeRxObservable,3,1,1,133,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.rx1,StreamingPerf,flattenJustRxObservable,3,1,1,138,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.rx1,StreamingPerf,flattenRangeRxObservable,3,1,1,143,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.rx1,StreamingPerf,flattenXRangeRxObservable,3,1,1,148,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.reactor,BlockingPerf,setup,9,1,0,28,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.reactor,BlockingPerf,firstReactorFlux,3,1,0,45,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.reactor,BlockingPerf,lastReactorFlux,3,1,0,50,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.reactor,BlockingPerf,firstReactorMono,3,1,0,55,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.reactor,BlockingPerf,emptyReactorMono,3,1,0,60,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.reactor,BlockingPerf,emptyReactorFlux,3,1,0,65,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.reactor,SubscribePerf,neverReactorFlux,3,1,1,33,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.reactor,SubscribePerf,emptyReactorFlux,3,1,1,38,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.reactor,SubscribePerf,justReactorFlux,3,1,1,44,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.reactor,SubscribePerf,neverReactorMono,3,1,1,50,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.reactor,SubscribePerf,emptyReactorMono,3,1,1,55,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.reactor,SubscribePerf,justReactorMono,3,1,1,61,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.reactor,MemoryPerf,MemoryPerf,2,1,0,13,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.reactor,MemoryPerf,memoryUse,3,1,0,15,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.reactor,MemoryPerf,checkMemory,20,2,3,44,0,hu.akarnokd.reactive.comparison.reactor.MemoryPerf,hu.akarnokd.reactive.comparison.reactor.MemoryPerf
akarnokd-misc,hu.akarnokd.reactive.comparison.reactor,MemoryPerf,main,23,1,1,75,0,hu.akarnokd.reactive.comparison.reactor.MemoryPerf,hu.akarnokd.reactive.comparison.reactor.MemoryPerf
akarnokd-misc,hu.akarnokd.reactive.comparison.reactor,AsyncPerf,setup,7,1,0,32,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.reactor,AsyncPerf,teardown,4,1,0,44,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.reactor,AsyncPerf,run,5,1,2,50,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.reactor,AsyncPerf,asyncReactorFlux,3,1,1,56,0,hu.akarnokd.reactive.comparison.reactor.AsyncPerf,hu.akarnokd.reactive.comparison.reactor.AsyncPerf
akarnokd-misc,hu.akarnokd.reactive.comparison.reactor,AsyncPerf,pipelineReactorFlux,3,1,1,61,0,hu.akarnokd.reactive.comparison.reactor.AsyncPerf,hu.akarnokd.reactive.comparison.reactor.AsyncPerf
akarnokd-misc,hu.akarnokd.reactive.comparison.reactor,SubjectPerf,run,9,2,2,25,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.reactor,SubjectPerf,rangeReactorDirectProcessor,3,1,1,35,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.reactor,SubjectPerf,rangeReactorReplayProcessor,3,1,1,40,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.reactor,SubjectPerf,rangeReactorUnicastProcessor,3,1,1,45,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.reactor,StreamingPerf,setup,24,1,0,49,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.reactor,StreamingPerf,rangeReactorFlux,3,1,1,95,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.reactor,StreamingPerf,arrayReactorFlux,3,1,1,100,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.reactor,StreamingPerf,iterableReactorFlux,3,1,1,105,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.reactor,StreamingPerf,concatMapJustReactorFlux,3,1,1,110,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.reactor,StreamingPerf,concatMapRangeReactorFlux,3,1,1,115,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.reactor,StreamingPerf,concatMapXRangeReactorFlux,3,1,1,120,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.reactor,StreamingPerf,flatMapJustReactorFlux,3,1,1,125,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.reactor,StreamingPerf,flatMapRangeReactorFlux,3,1,1,130,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.reactor,StreamingPerf,flatMapXRangeReactorFlux,3,1,1,135,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.reactor,StreamingPerf,flattenJustReactorFlux,3,1,1,140,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.reactor,StreamingPerf,flattenRangeReactorFlux,3,1,1,145,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.reactor,StreamingPerf,flattenXRangeReactorFlux,3,1,1,150,0,,
akarnokd-misc,hu.akarnokd.atomics,TerminalAtomics,getGetAndSet,9,3,1,21,0,,
akarnokd-misc,hu.akarnokd.atomics,TerminalAtomics,getAndSet,6,2,1,31,0,,
akarnokd-misc,hu.akarnokd.atomics,TerminalAtomics,GGASx1,4,1,1,38,0,hu.akarnokd.atomics.TerminalAtomics,hu.akarnokd.atomics.TerminalAtomics
akarnokd-misc,hu.akarnokd.atomics,TerminalAtomics,GGASx2,5,1,1,44,0,hu.akarnokd.atomics.TerminalAtomics,hu.akarnokd.atomics.TerminalAtomics
akarnokd-misc,hu.akarnokd.atomics,TerminalAtomics,GGASx3,6,1,1,51,0,hu.akarnokd.atomics.TerminalAtomics,hu.akarnokd.atomics.TerminalAtomics
akarnokd-misc,hu.akarnokd.atomics,TerminalAtomics,GGASx4,7,1,1,59,0,hu.akarnokd.atomics.TerminalAtomics,hu.akarnokd.atomics.TerminalAtomics
akarnokd-misc,hu.akarnokd.atomics,TerminalAtomics,GASx1,4,1,1,68,0,hu.akarnokd.atomics.TerminalAtomics,hu.akarnokd.atomics.TerminalAtomics
akarnokd-misc,hu.akarnokd.atomics,TerminalAtomics,GASx2,5,1,1,74,0,hu.akarnokd.atomics.TerminalAtomics,hu.akarnokd.atomics.TerminalAtomics
akarnokd-misc,hu.akarnokd.atomics,TerminalAtomics,GASx3,6,1,1,81,0,hu.akarnokd.atomics.TerminalAtomics,hu.akarnokd.atomics.TerminalAtomics
akarnokd-misc,hu.akarnokd.atomics,TerminalAtomics,GASx4,7,1,1,89,0,hu.akarnokd.atomics.TerminalAtomics,hu.akarnokd.atomics.TerminalAtomics
akarnokd-misc,hu.akarnokd.atomics,QueueDrainAsyncPerf,queueDrainAtomic1,12,4,0,20,0,,
akarnokd-misc,hu.akarnokd.atomics,QueueDrainAsyncPerf,queueDrainAtomic2,13,4,0,38,0,,
akarnokd-misc,hu.akarnokd.atomics,QueueDrainAsyncPerf,queueDrainAtomic3,19,5,0,57,0,,
akarnokd-misc,hu.akarnokd.atomics,QueueDrainAsyncPerf,queueDrainAtomic4,13,4,0,81,0,,
akarnokd-misc,hu.akarnokd.atomics,QueueDrainAsyncPerf,queueDrainAtomic5,13,4,0,100,0,,
akarnokd-misc,hu.akarnokd.atomics,QueueDrainPerf,queueDrainAtomic1,12,4,0,20,0,,
akarnokd-misc,hu.akarnokd.atomics,QueueDrainPerf,queueDrainAtomic2,13,4,0,36,0,,
akarnokd-misc,hu.akarnokd.atomics,QueueDrainPerf,queueDrainAtomic3,19,5,0,53,0,,
akarnokd-misc,hu.akarnokd.atomics,QueueDrainPerf,queueDrainAtomic4,13,4,0,75,0,,
akarnokd-misc,hu.akarnokd.atomics,QueueDrainPerf,queueDrainAtomic5,13,4,0,92,0,,
akarnokd-misc,hu.akarnokd.atomics,QueueDrainAsync3Perf,queueDrainAtomic1,12,4,0,20,0,,
akarnokd-misc,hu.akarnokd.atomics,QueueDrainAsync3Perf,queueDrainAtomic2,13,4,0,38,0,,
akarnokd-misc,hu.akarnokd.atomics,QueueDrainAsync3Perf,queueDrainAtomic3,19,5,0,57,0,,
akarnokd-misc,hu.akarnokd.atomics,QueueDrainAsync3Perf,queueDrainAtomic4,13,4,0,81,0,,
akarnokd-misc,hu.akarnokd.atomics,QueueDrainAsync3Perf,queueDrainAtomic5,13,4,0,100,0,,
akarnokd-misc,hu.akarnokd.comparison,OnesTypesFlatMapPerf,setup,15,1,0,47,0,,
akarnokd-misc,hu.akarnokd.comparison,OnesTypesFlatMapPerf,flowableMaybe,3,1,0,72,0,,
akarnokd-misc,hu.akarnokd.comparison,OnesTypesFlatMapPerf,mergeMaybe,3,1,0,77,0,,
akarnokd-misc,hu.akarnokd.comparison,OnesTypesFlatMapPerf,observableMaybe,3,1,0,82,0,,
akarnokd-misc,hu.akarnokd.comparison,OnesTypesFlatMapPerf,flowableSingle,3,1,0,87,0,,
akarnokd-misc,hu.akarnokd.comparison,OnesTypesFlatMapPerf,observableSingle,3,1,0,92,0,,
akarnokd-misc,hu.akarnokd.comparison,OnesTypesFlatMapPerf,fluxMono,3,1,0,97,0,,
akarnokd-misc,hu.akarnokd.comparison,IterableSpliterator,IterableSpliterator,2,1,0,25,0,,
akarnokd-misc,hu.akarnokd.comparison,IterableSpliterator,of,3,1,1,27,0,,
akarnokd-misc,hu.akarnokd.comparison,LatchedRSObserver,LatchedRSObserver,3,1,1,29,0,,
akarnokd-misc,hu.akarnokd.comparison,LatchedRSObserver,onSubscribe,3,1,1,33,0,,
akarnokd-misc,hu.akarnokd.comparison,LatchedRSObserver,onComplete,3,1,0,38,0,,
akarnokd-misc,hu.akarnokd.comparison,LatchedRSObserver,onError,3,1,1,43,0,,
akarnokd-misc,hu.akarnokd.comparison,LatchedRSObserver,onNext,3,1,1,48,0,,
akarnokd-misc,hu.akarnokd.comparison,MonoThenFlatMap,monoThen,3,1,0,22,0,,
akarnokd-misc,hu.akarnokd.comparison,MonoThenFlatMap,monoFlatMapLast,3,1,0,27,0,,
akarnokd-misc,hu.akarnokd.comparison,MonoThenFlatMap,monoFlatMapFirst,3,1,0,32,0,,
akarnokd-misc,hu.akarnokd.comparison,MonoThenFlatMap,soloFlatMap,3,1,0,37,0,,
akarnokd-misc,hu.akarnokd.comparison,MonoThenFlatMap,singleFlatMap,3,1,0,42,0,,
akarnokd-misc,hu.akarnokd.comparison,MonoThenFlatMap,perhapsFlatMap,3,1,0,47,0,,
akarnokd-misc,hu.akarnokd.comparison,MonoThenFlatMap,maybeFlatMap,3,1,0,52,0,,
akarnokd-misc,hu.akarnokd.comparison,Util,Util,2,1,0,28,0,,
akarnokd-misc,hu.akarnokd.comparison,Util,findPath,11,1,1,30,0,,
akarnokd-misc,hu.akarnokd.comparison,Util,readScrabbleWords,10,1,0,41,0,hu.akarnokd.comparison.Util,hu.akarnokd.comparison.Util
akarnokd-misc,hu.akarnokd.comparison,Util,readShakespeareWords,10,1,0,51,0,hu.akarnokd.comparison.Util,hu.akarnokd.comparison.Util
akarnokd-misc,hu.akarnokd.comparison,ZeroOnePerf,setup,8,1,0,45,0,,
akarnokd-misc,hu.akarnokd.comparison,ZeroOnePerf,blockingGet,5,1,1,87,0,,
akarnokd-misc,hu.akarnokd.comparison,ZeroOnePerf,monoOne,3,1,0,93,0,,
akarnokd-misc,hu.akarnokd.comparison,ZeroOnePerf,monoEmpty,3,1,0,98,0,,
akarnokd-misc,hu.akarnokd.comparison,ZeroOnePerf,single,3,1,0,103,0,,
akarnokd-misc,hu.akarnokd.comparison,ZeroOnePerf,maybeOne,3,1,0,108,0,,
akarnokd-misc,hu.akarnokd.comparison,ZeroOnePerf,maybeEmpty,3,1,0,113,0,,
akarnokd-misc,hu.akarnokd.comparison,ZeroOnePerf,singleOld,3,1,0,118,0,,
akarnokd-misc,hu.akarnokd.comparison,PublisherFlatMapPerf,baseline,3,1,2,74,0,,
akarnokd-misc,hu.akarnokd.comparison,PublisherFlatMapPerf,justFlatMapRange,3,1,2,79,0,,
akarnokd-misc,hu.akarnokd.comparison,PublisherFlatMapPerf,justFlatMapArray,3,1,2,84,0,,
akarnokd-misc,hu.akarnokd.comparison,PublisherFlatMapPerf,rangeFlatMapJust,3,1,2,89,0,,
akarnokd-misc,hu.akarnokd.comparison,PublisherFlatMapPerf,justFlatMapJust,3,1,2,94,0,,
akarnokd-misc,hu.akarnokd.comparison,PublisherFlatMapPerf,rangeFlatMapRange,3,1,2,99,0,,
akarnokd-misc,hu.akarnokd.comparison,PublisherFlatMapPerf,rangeFlatMapArray,3,1,2,104,0,,
akarnokd-misc,hu.akarnokd.comparison,ZipPerf,setup,15,1,0,38,0,,
akarnokd-misc,hu.akarnokd.comparison,ZipPerf,baseline,3,1,1,64,0,,
akarnokd-misc,hu.akarnokd.comparison,ZipPerf,syncSync,3,1,1,69,0,,
akarnokd-misc,hu.akarnokd.comparison,ZipPerf,syncAsync,12,3,1,74,0,,
akarnokd-misc,hu.akarnokd.comparison,ZipPerf,asyncSync,12,3,1,88,0,,
akarnokd-misc,hu.akarnokd.comparison,ZipPerf,asyncAsync,12,3,1,102,0,,
akarnokd-misc,hu.akarnokd.comparison,ObservableFlatMapPerf,baseline,3,1,2,73,0,,
akarnokd-misc,hu.akarnokd.comparison,ObservableFlatMapPerf,justFlatMapRange,3,1,2,78,0,,
akarnokd-misc,hu.akarnokd.comparison,ObservableFlatMapPerf,justFlatMapArray,3,1,2,83,0,,
akarnokd-misc,hu.akarnokd.comparison,ObservableFlatMapPerf,rangeFlatMapJust,3,1,2,88,0,,
akarnokd-misc,hu.akarnokd.comparison,ObservableFlatMapPerf,justFlatMapJust,3,1,2,93,0,,
akarnokd-misc,hu.akarnokd.comparison,ObservableFlatMapPerf,rangeFlatMapRange,3,1,2,98,0,,
akarnokd-misc,hu.akarnokd.comparison,ObservableFlatMapPerf,rangeFlatMapArray,3,1,2,103,0,,
akarnokd-misc,hu.akarnokd.comparison,AkkaStreamsFlatMapPerf,setup,7,1,0,36,0,,
akarnokd-misc,hu.akarnokd.comparison,AkkaStreamsFlatMapPerf,teardown,3,1,0,58,0,,
akarnokd-misc,hu.akarnokd.comparison,AkkaStreamsFlatMapPerf,rangeFlatMapJust_akka,12,3,1,63,0,,
akarnokd-misc,hu.akarnokd.comparison,AkkaStreamsCrossMapPerf,setup,23,1,0,52,0,,
akarnokd-misc,hu.akarnokd.comparison,AkkaStreamsCrossMapPerf,teardown,3,1,0,130,0,,
akarnokd-misc,hu.akarnokd.comparison,AkkaStreamsCrossMapPerf,flatMapAkkaAkka,5,1,1,135,0,,
akarnokd-misc,hu.akarnokd.comparison,AkkaStreamsCrossMapPerf,concatMapAkkaAkka,5,1,1,142,0,,
akarnokd-misc,hu.akarnokd.comparison,AkkaStreamsCrossMapPerf,flatMapAkkaRx,5,1,1,149,0,,
akarnokd-misc,hu.akarnokd.comparison,AkkaStreamsCrossMapPerf,concatMapAkkaRx,5,1,1,156,0,,
akarnokd-misc,hu.akarnokd.comparison,AkkaStreamsCrossMapPerf,concatMapRxAkka,5,1,1,163,0,,
akarnokd-misc,hu.akarnokd.comparison,AkkaStreamsCrossMapPerf,flatMapRxAkka,5,1,1,171,0,,
akarnokd-misc,hu.akarnokd.comparison,AkkaStreamsCrossMapPerf,concatMapAkkaRxAkka,5,1,1,178,0,,
akarnokd-misc,hu.akarnokd.comparison,AkkaStreamsCrossMapPerf,flatMapAkkaRxAkka,5,1,1,186,0,,
akarnokd-misc,hu.akarnokd.comparison,AkkaStreamsCrossMapPerf,concatMapRxRx,5,1,1,193,0,,
akarnokd-misc,hu.akarnokd.comparison,AkkaStreamsCrossMapPerf,flatMapRxRx,5,1,1,201,0,,
akarnokd-misc,hu.akarnokd.comparison,AkkaStreamsCrossMapPerf,main,12,1,1,208,0,,
akarnokd-misc,hu.akarnokd.comparison,LatchedObserver,LatchedObserver,3,1,1,25,0,,
akarnokd-misc,hu.akarnokd.comparison,LatchedObserver,onCompleted,3,1,0,29,0,,
akarnokd-misc,hu.akarnokd.comparison,LatchedObserver,onError,3,1,1,34,0,,
akarnokd-misc,hu.akarnokd.comparison,LatchedObserver,onNext,3,1,1,39,0,,
akarnokd-misc,hu.akarnokd.comparison,CharsTakeSkipConcatPerf,chars,3,1,1,41,0,,
akarnokd-misc,hu.akarnokd.comparison,CharsTakeSkipConcatPerf,take,3,1,1,46,0,,
akarnokd-misc,hu.akarnokd.comparison,CharsTakeSkipConcatPerf,skip,3,1,1,51,0,,
akarnokd-misc,hu.akarnokd.comparison,CharsTakeSkipConcatPerf,concat,3,1,1,56,0,,
akarnokd-misc,hu.akarnokd.comparison,LogSumPerf,setup,10,2,0,33,0,,
akarnokd-misc,hu.akarnokd.comparison,LogSumPerf,rx1Observable,3,1,0,63,0,,
akarnokd-misc,hu.akarnokd.comparison,LogSumPerf,rx2Observable,3,1,0,68,0,,
akarnokd-misc,hu.akarnokd.comparison,LogSumPerf,rx2Flowable,3,1,0,73,0,,
akarnokd-misc,hu.akarnokd.comparison,LogSumPerf,rx2Parallel,3,1,0,78,0,,
akarnokd-misc,hu.akarnokd.comparison,StreamVsRxJava,setup,19,5,0,37,0,,
akarnokd-misc,hu.akarnokd.comparison,StreamVsRxJava,streamSerial,7,1,0,66,0,,
akarnokd-misc,hu.akarnokd.comparison,StreamVsRxJava,streamParallel,7,1,0,79,0,,
akarnokd-misc,hu.akarnokd.comparison,StreamVsRxJava,rx2Serial,7,1,0,92,0,,
akarnokd-misc,hu.akarnokd.comparison,StreamVsRxJava,rx2Parallel,7,1,0,106,0,,
akarnokd-misc,hu.akarnokd.comparison,StreamVsRxJava,rx2Parallel2,6,1,0,121,0,,
akarnokd-misc,hu.akarnokd.comparison,StreamVsRxJava,rx2oSerial,7,1,0,136,0,,
akarnokd-misc,hu.akarnokd.comparison,StreamVsRxJava,rx2oParallel,7,1,0,150,0,,
akarnokd-misc,hu.akarnokd.comparison,StreamVsRxJava,rx2oParallel2,6,1,0,165,0,,
akarnokd-misc,hu.akarnokd.comparison,StreamVsRxJava,rxSerial,7,1,0,180,0,,
akarnokd-misc,hu.akarnokd.comparison,StreamVsRxJava,rxParallel,7,1,0,194,0,,
akarnokd-misc,hu.akarnokd.comparison,StreamVsRxJava,rxParallel2,6,1,0,210,0,,
akarnokd-misc,hu.akarnokd.comparison,StreamVsRxJava,rxParallel3,7,1,0,226,0,,
akarnokd-misc,hu.akarnokd.comparison,StreamVsRxJava,rx2Parallel4,7,1,0,246,0,,
akarnokd-misc,hu.akarnokd.comparison,StreamVsRxJava,rx2Parallel3a,10,2,0,264,0,,
akarnokd-misc,hu.akarnokd.comparison,StreamVsRxJava,rx2Parallel3b,10,2,0,282,0,,
akarnokd-misc,hu.akarnokd.comparison,StreamVsRxJava,rx2nParallel3,7,1,0,301,0,,
akarnokd-misc,hu.akarnokd.comparison,StreamVsRxJava,rx2Parallel2b,6,1,0,316,0,,
akarnokd-misc,hu.akarnokd.comparison,OnesTypesFlatMap2Perf,setup,15,1,0,47,0,,
akarnokd-misc,hu.akarnokd.comparison,OnesTypesFlatMap2Perf,flowableMaybe,3,1,0,72,0,,
akarnokd-misc,hu.akarnokd.comparison,OnesTypesFlatMap2Perf,mergeMaybe,3,1,0,77,0,,
akarnokd-misc,hu.akarnokd.comparison,OnesTypesFlatMap2Perf,observableMaybe,3,1,0,82,0,,
akarnokd-misc,hu.akarnokd.comparison,OnesTypesFlatMap2Perf,flowableSingle,3,1,0,87,0,,
akarnokd-misc,hu.akarnokd.comparison,OnesTypesFlatMap2Perf,observableSingle,3,1,0,92,0,,
akarnokd-misc,hu.akarnokd.comparison,OnesTypesFlatMap2Perf,fluxMono,3,1,0,97,0,,
akarnokd-misc,hu.akarnokd.comparison,FlattenCrossMapPerf,setup,27,1,0,31,0,,
akarnokd-misc,hu.akarnokd.comparison,FlattenCrossMapPerf,apply,3,1,1,43,0,,
akarnokd-misc,hu.akarnokd.comparison,FlattenCrossMapPerf,apply,3,1,1,50,0,,
akarnokd-misc,hu.akarnokd.comparison,FlattenCrossMapPerf,apply,3,1,1,57,0,,
akarnokd-misc,hu.akarnokd.comparison,FlattenCrossMapPerf,flowable,3,1,1,67,0,,
akarnokd-misc,hu.akarnokd.comparison,FlattenCrossMapPerf,flowable2,3,1,1,72,0,,
akarnokd-misc,hu.akarnokd.comparison,FlattenCrossMapPerf,observable,3,1,1,77,0,,
akarnokd-misc,hu.akarnokd.comparison,FlattenCrossMapPerf,multi,3,1,1,81,0,,
akarnokd-misc,hu.akarnokd.comparison,ParallelPerf,setup,12,1,0,31,0,,
akarnokd-misc,hu.akarnokd.comparison,ParallelPerf,parallelStream,7,1,0,43,0,,
akarnokd-misc,hu.akarnokd.comparison,ParallelPerf,parallelFlowable,3,1,0,49,0,,
akarnokd-misc,hu.akarnokd.comparison,ParallelPerf,parallelFlowableForkJoin,3,1,0,54,0,,
akarnokd-misc,hu.akarnokd.comparison,AkkaStreamsReactorCrossMapPerf,setup,23,1,0,52,0,,
akarnokd-misc,hu.akarnokd.comparison,AkkaStreamsReactorCrossMapPerf,teardown,3,1,0,130,0,,
akarnokd-misc,hu.akarnokd.comparison,AkkaStreamsReactorCrossMapPerf,flatMapAkkaAkka,5,1,1,135,0,,
akarnokd-misc,hu.akarnokd.comparison,AkkaStreamsReactorCrossMapPerf,concatMapAkkaAkka,5,1,1,142,0,,
akarnokd-misc,hu.akarnokd.comparison,AkkaStreamsReactorCrossMapPerf,flatMapAkkaRx,5,1,1,149,0,,
akarnokd-misc,hu.akarnokd.comparison,AkkaStreamsReactorCrossMapPerf,concatMapAkkaRx,5,1,1,156,0,,
akarnokd-misc,hu.akarnokd.comparison,AkkaStreamsReactorCrossMapPerf,concatMapRxAkka,5,1,1,163,0,,
akarnokd-misc,hu.akarnokd.comparison,AkkaStreamsReactorCrossMapPerf,flatMapRxAkka,5,1,1,171,0,,
akarnokd-misc,hu.akarnokd.comparison,AkkaStreamsReactorCrossMapPerf,concatMapAkkaRxAkka,5,1,1,178,0,,
akarnokd-misc,hu.akarnokd.comparison,AkkaStreamsReactorCrossMapPerf,flatMapAkkaRxAkka,5,1,1,186,0,,
akarnokd-misc,hu.akarnokd.comparison,AkkaStreamsReactorCrossMapPerf,concatMapRxRx,5,1,1,193,0,,
akarnokd-misc,hu.akarnokd.comparison,AkkaStreamsReactorCrossMapPerf,flatMapRxRx,5,1,1,201,0,,
akarnokd-misc,hu.akarnokd.comparison,AkkaStreamsReactorCrossMapPerf,main,12,1,1,208,0,,
akarnokd-misc,hu.akarnokd.comparison,SingleFlatMapIterablePerf,setup,9,1,0,36,0,,
akarnokd-misc,hu.akarnokd.comparison,SingleFlatMapIterablePerf,range,3,1,1,47,0,,
akarnokd-misc,hu.akarnokd.comparison,SingleFlatMapIterablePerf,seqIndirect,3,1,1,53,0,,
akarnokd-misc,hu.akarnokd.comparison,SingleFlatMapIterablePerf,seqDirect,3,1,1,58,0,,
akarnokd-misc,hu.akarnokd.comparison,SingleFlatMapIterablePerf,seqArray,3,1,1,63,0,,
akarnokd-misc,hu.akarnokd.comparison,MaterializationBenchmarkFanInOutPerf,setup,61,7,0,48,0,,
akarnokd-misc,hu.akarnokd.comparison,MaterializationBenchmarkFanInOutPerf,teardown,3,1,0,144,0,,
akarnokd-misc,hu.akarnokd.comparison,MaterializationBenchmarkFanInOutPerf,akka,3,1,0,149,0,,
akarnokd-misc,hu.akarnokd.comparison,MaterializationBenchmarkFanInOutPerf,rx,6,1,1,154,0,,
akarnokd-misc,hu.akarnokd.comparison,MaterializationBenchmarkFanInOutPerf,rxSubscribeOn,6,1,1,162,0,,
akarnokd-misc,hu.akarnokd.comparison,MaterializationBenchmarkFanInOutPerf,rxObserveOn,6,1,1,170,0,,
